datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Total_sales
2/2/2018,2.33,4.99,4.0,54.6,6.0,0.0,6.0,4.4,2018,2,276,Friday,82.32000000000001
2/3/2018,4.33,7.13,3.3,67.1,12.0,0.0,5.0,2.0,2018,2,276,Saturday,100.86
2/4/2018,7.99,9.066,2.0,50.6,6.0,0.0,3.0,3.0,2018,2,276,Sunday,81.656
2/5/2018,7.33,3.066,3.0,53.0,18.0,0.0,6.0,0.66,2018,2,276,Monday,91.056
2/6/2018,4.34,1.87,6.85,51.5,8.0,0.0,5.0,1.0,2018,2,276,Tuesday,78.56
2/7/2018,4.84,8.132,3.2,44.8,8.0,0.0,23.0,0.0,2018,2,276,Wednesday,91.972
2/8/2018,6.33,1.34,3.0,47.0,7.0,0.0,1.25,0.0,2018,2,276,Thursday,65.92
2/9/2018,3.0,3.69,4.25,47.0,17.0,0.0,11.0,0.0,2018,2,276,Friday,85.94
2/10/2018,10.01,5.231,3.5,60.4,6.0,0.0,15.0,3.0,2018,2,276,Saturday,103.14099999999999
2/11/2018,6.33,5.396,7.8,63.25,12.0,0.0,10.0,2.0,2018,2,276,Sunday,106.776
2/12/2018,8.0,4.769,10.0,36.3,14.0,1.0,1.0,1.0,2018,2,276,Monday,76.06899999999999
2/13/2018,6.0,8.033,5.0,17.8,10.0,0.0,10.0,3.0,2018,2,276,Tuesday,59.833
2/14/2018,1.0,6.33,2.1,50.3,15.0,0.0,14.0,0.0,2018,2,276,Wednesday,88.72999999999999
2/15/2018,1.5,6.945,0.85,74.6,6.0,0.0,10.0,0.0,2018,2,276,Thursday,99.895
2/16/2018,7.68,7.175,1.2,65.162,10.0,0.0,0.0,1.0,2018,2,276,Friday,92.21700000000001
2/17/2018,1.33,3.64,2.0,50.4,5.0,0.0,9.0,0.0,2018,2,276,Saturday,71.37
2/18/2018,6.0,6.726,7.55,44.0,2.0,0.0,4.0,1.0,2018,2,276,Sunday,71.276
2/19/2018,1.0,3.34,1.7,27.0,6.0,0.0,12.0,2.0,2018,2,276,Monday,53.04
2/20/2018,4.18,2.286,4.2,30.2,6.0,0.0,2.0,3.0,2018,2,276,Tuesday,51.866
2/21/2018,1.34,7.01,9.5,27.4,5.0,0.0,6.0,1.0,2018,2,276,Wednesday,57.25
2/22/2018,5.0,6.33,3.15,30.0,6.0,0.0,20.0,0.0,2018,2,276,Thursday,70.48
2/23/2018,5.83,2.979,1.0,34.2,6.0,0.0,12.0,0.0,2018,2,276,Friday,62.009
2/24/2018,8.0,5.68,7.0,43.5,10.0,0.0,8.0,3.0,2018,2,276,Saturday,85.18
2/25/2018,4.0,1.68,2.0,36.8,10.0,0.0,10.0,2.0,2018,2,276,Sunday,66.47999999999999
2/26/2018,1.0,0.66,2.0,46.6,9.0,0.0,7.0,1.0,2018,2,276,Monday,67.26
2/27/2018,3.33,2.65,3.4,26.7,20.0,9.0,8.0,1.0,2018,2,276,Tuesday,74.08
2/28/2018,1.0,2.33,5.1,44.662,21.0,2.0,0.0,1.0,2018,2,276,Wednesday,77.092
3/1/2018,1.0,6.033,1.05,26.4,26.0,1.0,12.0,1.0,2018,3,276,Thursday,74.483
3/2/2018,4.0,3.0,9.5,38.4,24.0,3.0,17.0,5.5,2018,3,276,Friday,104.4
3/3/2018,8.0,2.363,8.15,40.187,12.0,1.0,10.0,4.0,2018,3,276,Saturday,85.69999999999999
3/4/2018,1.0,3.736,4.0,33.6,3.0,0.0,14.0,1.0,2018,3,276,Sunday,60.336
3/5/2018,4.33,5.33,6.1,25.0,6.0,0.0,17.0,1.0,2018,3,276,Monday,64.75999999999999
3/6/2018,9.5,6.33,5.85,22.2,22.0,8.0,2.0,1.0,2018,3,276,Tuesday,76.88
3/7/2018,4.5,1.67,4.0,20.2,31.0,5.0,11.0,1.4,2018,3,276,Wednesday,78.77000000000001
3/8/2018,1.33,2.769,4.0,25.8,10.0,0.0,0.0,4.0,2018,3,276,Thursday,47.899
3/9/2018,6.33,2.18,4.2,41.0,11.0,1.0,10.0,0.0,2018,3,276,Friday,75.71000000000001
3/10/2018,6.0,4.109,4.0,21.7,11.0,3.0,17.0,6.0,2018,3,276,Saturday,72.809
3/11/2018,4.66,7.54,5.6,68.0,0.0,0.0,11.0,3.0,2018,3,276,Sunday,99.8
3/12/2018,9.0,4.345,3.0,22.2,9.0,0.0,13.0,8.0,2018,3,276,Monday,68.545
3/13/2018,2.0,5.066,5.2,15.2,18.0,0.0,21.0,5.0,2018,3,276,Tuesday,71.46600000000001
3/14/2018,2.34,2.34,0.0,31.0,14.0,2.0,8.0,4.0,2018,3,276,Wednesday,63.68
3/15/2018,3.34,2.132,3.0,23.9,10.0,0.0,10.0,0.0,2018,3,276,Thursday,52.372
3/16/2018,3.33,3.066,1.0,29.0,7.0,0.0,2.0,1.0,2018,3,276,Friday,46.396
3/17/2018,3.99,1.66,3.15,65.0,11.0,0.0,5.0,4.0,2018,3,276,Saturday,93.8
3/18/2018,7.33,2.929,4.3,21.5,8.0,0.0,2.0,2.0,2018,3,276,Sunday,48.059
3/19/2018,4.34,1.0,0.0,19.6,11.0,2.0,18.0,1.0,2018,3,276,Monday,56.94
3/20/2018,2.67,3.67,9.0,48.6,7.0,0.0,15.0,5.0,2018,3,276,Tuesday,90.94
3/21/2018,2.0,2.0,2.0,27.0,4.0,0.0,9.0,0.0,2018,3,276,Wednesday,46.0
3/22/2018,3.0,3.67,1.55,24.6,4.0,0.0,0.0,1.0,2018,3,276,Thursday,37.82
3/23/2018,5.0,5.396,5.15,34.0,8.0,0.0,11.0,8.5,2018,3,276,Friday,77.04599999999999
3/24/2018,7.0,2.34,5.0,40.0,7.0,1.0,2.0,0.0,2018,3,276,Saturday,64.34
3/25/2018,4.0,2.66,3.2,47.312,9.0,0.0,3.0,2.0,2018,3,276,Sunday,71.172
3/26/2018,5.0,9.66,0.2,27.6,15.0,4.0,5.0,3.3,2018,3,276,Monday,69.76
3/27/2018,4.34,3.33,5.1,28.0,14.0,1.0,5.0,2.0,2018,3,276,Tuesday,62.769999999999996
3/28/2018,5.5,1.66,1.0,11.924,23.0,2.0,6.0,1.5,2018,3,276,Wednesday,52.584
3/29/2018,7.0,2.33,3.0,28.2,5.0,0.0,7.0,3.3,2018,3,276,Thursday,55.83
3/30/2018,5.33,4.46,9.0,42.0,33.0,8.0,3.0,2.0,2018,3,276,Friday,106.78999999999999
3/31/2018,9.0,2.99,2.0,50.0,8.0,0.0,3.0,4.0,2018,3,276,Saturday,78.99000000000001
4/1/2018,6.83,3.34,0.0,37.0,19.0,1.0,22.0,5.0,2018,4,276,Sunday,94.17
4/2/2018,5.66,4.396,6.3,30.0,31.0,0.0,10.0,10.0,2018,4,276,Monday,97.356
4/3/2018,1.0,2.529,2.0,38.0,10.0,6.0,5.0,3.5,2018,4,276,Tuesday,68.029
4/4/2018,6.01,5.2,3.0,29.0,9.0,0.0,1.0,8.0,2018,4,276,Wednesday,61.21
4/5/2018,6.33,3.67,5.4,39.0,16.0,1.0,16.0,3.0,2018,4,276,Thursday,90.4
4/6/2018,3.67,3.0,4.2,33.525,13.0,0.0,23.0,5.0,2018,4,276,Friday,85.395
4/7/2018,16.18,4.506,2.0,40.0,4.0,0.0,5.0,7.0,2018,4,276,Saturday,78.686
4/8/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,276,Sunday,0.0
4/9/2018,5.0,3.0,6.0,25.0,6.0,0.0,10.0,6.0,2018,4,276,Monday,61.0
4/10/2018,2.0,3.067,2.0,38.3,18.0,3.0,7.0,10.0,2018,4,276,Tuesday,83.36699999999999
4/11/2018,6.67,3.01,2.0,28.0,12.0,0.0,3.0,11.0,2018,4,276,Wednesday,65.68
4/12/2018,5.0,4.759,3.5,17.4,9.0,0.0,6.0,4.5,2018,4,276,Thursday,50.159
4/13/2018,4.5,2.033,5.0,23.0,12.0,0.0,23.0,4.0,2018,4,276,Friday,73.533
4/14/2018,8.0,3.68,2.0,24.0,2.0,0.0,3.0,12.0,2018,4,276,Saturday,54.68
4/15/2018,7.66,2.759,3.0,20.0,5.0,0.0,0.0,6.0,2018,4,276,Sunday,44.419
4/16/2018,2.0,6.02,0.25,40.5,9.0,0.0,4.0,3.0,2018,4,276,Monday,64.77
4/17/2018,3.34,1.406,0.15,16.0,10.0,0.0,6.0,6.0,2018,4,276,Tuesday,42.896
4/18/2018,5.0,0.54,3.25,25.25,5.0,0.0,7.0,1.0,2018,4,276,Wednesday,47.04
4/19/2018,5.0,5.67,1.0,31.375,3.0,0.0,1.0,7.0,2018,4,276,Thursday,54.045
4/20/2018,5.0,4.506,0.0,15.0,10.0,0.0,6.0,9.0,2018,4,276,Friday,49.506
4/21/2018,3.5,3.439,2.0,40.4,7.0,0.0,4.0,6.2,2018,4,276,Saturday,66.539
4/22/2018,6.0,5.09,3.5,42.5,7.0,0.0,0.0,6.5,2018,4,276,Sunday,70.59
4/23/2018,7.0,0.693,1.0,15.562,7.0,0.0,2.0,9.0,2018,4,276,Monday,42.254999999999995
4/24/2018,6.0,4.462,6.0,20.0,9.0,0.0,1.0,12.0,2018,4,276,Tuesday,58.462
4/25/2018,9.0,7.66,5.0,18.1,8.0,2.0,30.0,9.0,2018,4,276,Wednesday,88.76
4/26/2018,5.33,1.099,2.0,18.0,8.0,0.0,7.0,5.0,2018,4,276,Thursday,46.429
4/27/2018,6.68,3.529,3.0,43.0,12.0,0.0,6.0,4.0,2018,4,276,Friday,78.209
4/28/2018,9.33,2.0,2.05,27.25,11.0,1.0,6.0,7.0,2018,4,276,Saturday,65.63
4/29/2018,7.33,6.0,6.0,14.0,5.0,0.0,14.0,10.4,2018,4,276,Sunday,62.73
4/30/2018,5.0,6.66,3.0,14.125,12.0,0.0,1.0,7.0,2018,4,276,Monday,48.785
5/1/2018,2.34,0.0,1.0,6.2,0.0,0.0,1.0,8.0,2018,5,276,Tuesday,18.54
5/2/2018,6.0,3.526,2.0,38.2,7.0,0.0,3.0,9.0,2018,5,276,Wednesday,68.726
5/3/2018,2.33,1.779,2.0,27.262,10.0,0.0,16.0,10.0,2018,5,276,Thursday,69.37100000000001
5/4/2018,1.0,2.93,5.0,8.75,6.0,0.0,2.0,10.5,2018,5,276,Friday,36.18
5/5/2018,9.0,3.34,5.0,24.0,9.0,0.0,0.0,7.0,2018,5,276,Saturday,57.34
5/6/2018,3.34,10.66,0.25,18.2,9.0,0.0,3.0,13.5,2018,5,276,Sunday,57.95
5/7/2018,9.66,0.033,0.0,22.0,13.0,0.0,7.0,3.0,2018,5,276,Monday,54.693
5/8/2018,10.5,5.84,1.0,15.0,14.0,2.0,1.0,9.0,2018,5,276,Tuesday,58.34
5/9/2018,9.34,2.33,7.0,24.4,8.0,2.0,2.0,5.0,2018,5,276,Wednesday,60.07
5/10/2018,8.5,5.32,6.0,39.0,12.0,0.0,1.0,6.0,2018,5,276,Thursday,77.82
5/11/2018,9.33,1.34,3.0,19.0,6.0,0.0,2.0,10.0,2018,5,276,Friday,50.67
5/12/2018,1.33,3.66,5.15,27.0,10.0,0.0,11.0,8.0,2018,5,276,Saturday,66.14
5/13/2018,5.16,5.759,3.0,14.4,3.0,0.0,7.0,10.0,2018,5,276,Sunday,48.319
5/14/2018,6.0,6.539,1.0,20.0,4.0,1.0,37.0,3.0,2018,5,276,Monday,78.539
5/15/2018,4.0,0.67,2.0,14.0,11.0,0.0,5.0,7.0,2018,5,276,Tuesday,43.67
5/16/2018,4.01,2.33,2.5,13.4,9.0,0.0,2.0,8.0,2018,5,276,Wednesday,41.24
5/17/2018,2.0,2.78,3.5,16.0,11.0,0.0,1.0,4.0,2018,5,276,Thursday,40.28
5/18/2018,2.34,1.396,6.0,30.0,11.0,0.0,2.0,2.4,2018,5,276,Friday,55.136
5/19/2018,2.34,2.561,1.0,18.4,7.0,5.0,0.0,5.0,2018,5,276,Saturday,41.301
5/20/2018,7.0,8.01,1.0,45.0,6.0,1.0,0.0,10.0,2018,5,276,Sunday,78.00999999999999
5/21/2018,12.0,2.759,2.15,14.6,18.0,0.0,11.0,5.0,2018,5,276,Monday,65.509
5/22/2018,3.67,2.33,3.0,8.062,7.0,0.0,6.0,6.0,2018,5,276,Tuesday,36.062
5/23/2018,1.5,3.66,0.0,11.0,7.0,0.0,0.0,7.0,2018,5,276,Wednesday,30.16
5/24/2018,2.0,1.99,5.0,20.2,6.0,1.0,10.0,1.0,2018,5,276,Thursday,47.19
5/25/2018,2.33,2.33,2.0,16.4,9.0,0.0,1.0,2.0,2018,5,276,Friday,35.06
5/26/2018,3.33,2.759,7.0,16.262,7.0,0.0,3.0,5.0,2018,5,276,Saturday,44.351
5/27/2018,6.33,4.518,5.0,49.262,6.0,1.0,0.0,11.0,2018,5,276,Sunday,83.11
5/28/2018,7.0,3.01,1.2,19.6,7.0,0.0,7.0,6.0,2018,5,276,Monday,50.81
5/29/2018,9.0,4.033,3.3,21.25,7.0,0.0,4.0,6.0,2018,5,276,Tuesday,54.583
5/30/2018,4.34,1.67,2.0,16.4,9.0,0.0,14.0,10.0,2018,5,276,Wednesday,57.41
5/31/2018,3.5,3.66,1.35,11.4,10.0,0.0,8.0,5.64,2018,5,276,Thursday,43.55
6/1/2018,12.33,2.18,4.0,29.0,9.0,0.0,5.0,3.0,2018,6,276,Friday,64.50999999999999
6/2/2018,8.0,3.086,4.0,23.0,9.0,3.0,7.0,9.0,2018,6,276,Saturday,66.086
6/3/2018,5.0,2.746,1.0,22.4,8.0,1.0,0.0,2.0,2018,6,276,Sunday,42.146
6/4/2018,3.33,3.0,6.0,19.0,3.0,0.0,6.0,6.0,2018,6,276,Monday,46.33
6/5/2018,4.33,3.67,1.05,20.0,7.0,2.0,0.0,7.0,2018,6,276,Tuesday,45.05
6/6/2018,6.0,2.34,0.15,17.25,16.0,3.0,0.0,2.0,2018,6,276,Wednesday,46.74
6/7/2018,2.0,4.528,0.25,19.0,11.0,1.0,10.0,2.0,2018,6,276,Thursday,49.778
6/8/2018,4.0,1.33,2.0,9.0,6.0,0.0,2.0,4.4,2018,6,276,Friday,28.729999999999997
6/9/2018,8.0,6.462,3.0,21.0,11.0,0.0,5.0,0.0,2018,6,276,Saturday,54.462
6/10/2018,2.66,4.693,5.0,33.2,7.0,0.0,0.0,3.0,2018,6,276,Sunday,55.553000000000004
6/11/2018,8.0,8.33,3.1,17.0,17.0,0.0,0.0,6.0,2018,6,276,Monday,59.43
6/12/2018,2.34,4.5,4.0,18.186,3.0,0.0,1.0,7.4,2018,6,276,Tuesday,40.425999999999995
6/13/2018,12.0,4.33,1.2,22.25,1.0,0.0,0.0,2.0,2018,6,276,Wednesday,42.78
6/14/2018,0.0,1.0,1.0,22.0,11.0,0.0,0.0,2.0,2018,6,276,Thursday,37.0
6/15/2018,1.0,0.066,0.3,11.133,10.0,0.0,8.0,2.0,2018,6,276,Friday,32.498999999999995
6/16/2018,3.34,6.383,5.0,10.0,5.0,0.0,2.0,7.0,2018,6,276,Saturday,38.723
6/17/2018,4.84,6.586,6.0,24.0,10.0,0.0,5.0,4.0,2018,6,276,Sunday,60.426
6/18/2018,4.5,1.33,2.1,14.0,4.0,0.0,1.0,6.0,2018,6,276,Monday,32.93
6/19/2018,4.0,3.34,4.0,23.0,8.0,0.0,5.0,3.0,2018,6,276,Tuesday,50.34
6/20/2018,3.66,4.528,2.5,15.062,8.0,3.0,11.0,2.6,2018,6,276,Wednesday,50.35
6/21/2018,3.35,2.913,4.0,36.0,5.0,0.0,5.0,10.5,2018,6,276,Thursday,66.763
6/22/2018,5.0,5.099,4.15,12.0,3.0,0.0,6.0,5.5,2018,6,276,Friday,40.749
6/23/2018,5.33,7.343,2.0,14.0,7.0,0.0,1.0,2.0,2018,6,276,Saturday,38.673
6/24/2018,1.67,4.746,2.0,29.0,10.0,0.0,0.0,3.0,2018,6,276,Sunday,50.416
6/25/2018,3.33,3.099,0.0,31.062,12.0,3.0,5.0,2.0,2018,6,276,Monday,59.491
6/26/2018,10.33,5.67,3.0,15.0,6.0,0.0,9.0,4.4,2018,6,276,Tuesday,53.4
6/27/2018,2.0,2.396,3.0,11.0,10.0,0.0,2.0,3.0,2018,6,276,Wednesday,33.396
6/28/2018,3.0,2.192,4.0,10.0,13.0,0.0,5.0,2.0,2018,6,276,Thursday,39.192
6/29/2018,1.0,3.0,2.0,10.0,8.0,0.0,0.0,4.0,2018,6,276,Friday,28.0
6/30/2018,6.84,3.34,7.0,26.8,10.0,2.0,0.0,4.0,2018,6,276,Saturday,59.980000000000004
7/1/2018,2.0,3.693,1.0,22.0,7.0,0.0,10.0,4.0,2018,7,276,Sunday,49.693
7/2/2018,3.33,6.33,3.0,24.6,18.0,0.0,3.0,7.0,2018,7,276,Monday,65.26
7/3/2018,6.34,2.33,1.0,13.6,9.0,0.0,8.0,3.0,2018,7,276,Tuesday,43.269999999999996
7/4/2018,1.0,2.83,3.5,16.25,6.0,0.0,22.0,7.0,2018,7,276,Wednesday,58.58
7/5/2018,4.33,2.759,4.0,15.0,6.0,3.0,3.0,1.0,2018,7,276,Thursday,39.089
7/6/2018,2.33,5.33,1.25,20.0,15.0,0.0,0.0,6.0,2018,7,276,Friday,49.91
7/7/2018,6.33,8.52,7.0,19.0,14.0,0.0,0.0,5.5,2018,7,276,Saturday,60.35
7/8/2018,7.33,5.211,2.0,28.0,10.0,0.0,5.0,4.0,2018,7,276,Sunday,61.541
7/9/2018,3.33,2.0,4.0,31.0,12.0,3.0,0.0,3.0,2018,7,276,Monday,58.33
7/10/2018,6.0,6.36,4.0,34.0,9.0,2.0,2.0,4.0,2018,7,276,Tuesday,67.36
7/11/2018,10.0,3.363,3.0,29.4,13.0,0.0,6.0,2.0,2018,7,276,Wednesday,66.763
7/12/2018,3.0,4.34,7.0,24.0,11.0,4.0,0.0,3.0,2018,7,276,Thursday,56.34
7/13/2018,1.34,2.67,1.15,22.0,5.0,0.0,2.0,3.0,2018,7,276,Friday,37.16
7/14/2018,0.0,3.2,0.0,26.0,8.0,0.0,0.0,1.4,2018,7,276,Saturday,38.6
7/15/2018,10.0,9.42,3.5,23.0,4.0,0.0,1.0,7.0,2018,7,276,Sunday,57.92
7/16/2018,9.33,5.023,1.0,22.0,8.0,0.0,0.0,3.0,2018,7,276,Monday,48.353
7/17/2018,2.33,3.66,2.0,29.4,13.0,0.0,0.0,6.0,2018,7,276,Tuesday,56.39
7/18/2018,2.5,2.837,5.0,10.0,17.0,0.0,12.0,6.0,2018,7,276,Wednesday,55.337
7/19/2018,6.84,4.0,3.0,16.0,14.0,1.0,0.0,3.0,2018,7,276,Thursday,47.84
7/20/2018,5.0,7.177,5.0,35.2,2.0,1.0,2.0,4.0,2018,7,276,Friday,61.377
7/21/2018,4.0,5.02,0.3,22.0,7.0,0.0,5.0,1.0,2018,7,276,Saturday,44.32
7/22/2018,3.66,4.34,0.0,31.0,4.0,0.0,5.0,6.0,2018,7,276,Sunday,54.0
7/23/2018,8.68,1.863,2.1,12.0,15.0,1.0,0.0,5.3,2018,7,276,Monday,45.943
7/24/2018,9.68,4.0,2.0,22.0,4.0,1.0,2.0,2.0,2018,7,276,Tuesday,46.68
7/25/2018,5.0,2.68,2.0,16.0,7.0,0.0,0.0,2.0,2018,7,276,Wednesday,34.68
7/26/2018,4.33,1.827,5.0,24.0,4.0,0.0,1.0,4.0,2018,7,276,Thursday,44.157
7/27/2018,2.34,3.34,3.0,19.4,11.0,0.0,1.0,6.0,2018,7,276,Friday,46.08
7/28/2018,6.0,4.01,1.0,24.5,9.0,0.0,0.0,3.0,2018,7,276,Saturday,47.51
7/29/2018,3.5,4.35,2.1,9.0,7.0,1.0,0.0,3.0,2018,7,276,Sunday,29.95
7/30/2018,3.0,6.33,5.3,26.0,9.0,2.0,0.0,4.0,2018,7,276,Monday,55.629999999999995
7/31/2018,7.33,3.736,3.0,13.0,5.0,0.0,0.0,3.0,2018,7,276,Tuesday,35.066
8/1/2018,1.0,2.34,1.0,14.0,9.0,1.0,1.0,7.0,2018,8,276,Wednesday,36.34
8/2/2018,0.0,1.0,0.0,11.0,11.0,0.0,2.0,5.0,2018,8,276,Thursday,30.0
8/3/2018,4.01,2.67,2.0,21.0,9.0,0.0,0.0,1.0,2018,8,276,Friday,39.68
8/4/2018,5.0,3.87,2.0,8.0,11.0,3.0,0.0,8.0,2018,8,276,Saturday,40.870000000000005
8/5/2018,6.0,0.99,5.0,13.0,4.0,2.0,6.0,1.3,2018,8,276,Sunday,38.29
8/6/2018,8.33,6.165,2.0,21.388,7.0,0.0,6.0,2.0,2018,8,276,Monday,52.883
8/7/2018,2.33,2.67,8.0,15.0,7.0,1.0,1.0,3.0,2018,8,276,Tuesday,40.0
8/8/2018,4.33,2.793,2.0,10.0,13.0,0.0,0.0,2.0,2018,8,276,Wednesday,34.123000000000005
8/9/2018,2.67,3.066,1.0,29.4,13.0,0.0,0.0,2.0,2018,8,276,Thursday,51.135999999999996
8/10/2018,6.0,4.0,4.0,19.0,4.0,0.0,0.0,2.0,2018,8,276,Friday,39.0
8/11/2018,4.0,4.133,6.0,37.0,16.0,1.0,5.0,10.0,2018,8,276,Saturday,83.133
8/12/2018,10.99,4.99,6.0,16.0,6.0,0.0,1.0,2.0,2018,8,276,Sunday,46.980000000000004
8/13/2018,3.33,5.02,2.0,23.25,15.0,0.0,3.0,2.0,2018,8,276,Monday,53.6
8/14/2018,1.33,2.736,5.0,12.0,9.0,0.0,4.0,5.0,2018,8,276,Tuesday,39.066
8/15/2018,8.34,4.199,2.0,32.2,13.0,2.0,0.0,1.0,2018,8,276,Wednesday,62.739000000000004
8/16/2018,3.33,8.729,4.0,27.4,6.0,3.0,5.0,5.0,2018,8,276,Thursday,62.458999999999996
8/17/2018,2.33,2.99,2.4,23.0,5.0,1.0,5.0,1.0,2018,8,276,Friday,42.72
8/18/2018,6.33,5.34,0.0,32.1,5.0,1.0,6.0,0.0,2018,8,276,Saturday,55.77
8/19/2018,6.33,4.495,1.0,19.9,3.0,0.0,5.0,6.0,2018,8,276,Sunday,45.724999999999994
8/20/2018,4.0,5.68,4.2,21.4,7.0,0.0,20.0,3.0,2018,8,276,Monday,65.28
8/21/2018,2.34,3.0,2.15,26.2,4.0,1.0,1.0,4.0,2018,8,276,Tuesday,43.69
8/22/2018,5.0,4.33,0.0,18.0,4.0,1.0,0.0,4.0,2018,8,276,Wednesday,36.33
8/23/2018,5.0,4.067,4.0,35.0,8.0,0.0,23.0,3.0,2018,8,276,Thursday,82.06700000000001
8/24/2018,4.0,2.34,1.0,38.5,7.0,0.0,21.0,4.0,2018,8,276,Friday,77.84
8/25/2018,3.67,4.01,3.2,27.0,4.0,0.0,6.0,2.5,2018,8,276,Saturday,50.379999999999995
8/26/2018,11.33,6.67,4.0,57.0,10.0,0.0,8.0,4.3,2018,8,276,Sunday,101.3
8/27/2018,3.34,1.0,9.0,16.0,6.0,0.0,1.0,1.0,2018,8,276,Monday,37.34
8/28/2018,2.0,2.68,1.0,26.4,7.0,1.0,0.0,3.0,2018,8,276,Tuesday,43.08
8/29/2018,6.67,2.67,1.3,28.5,10.0,1.0,5.0,3.0,2018,8,276,Wednesday,58.14
8/30/2018,2.33,2.736,3.0,38.0,7.0,0.0,4.0,2.0,2018,8,276,Thursday,59.066
8/31/2018,4.34,3.34,0.0,17.2,13.0,1.0,20.0,4.0,2018,8,276,Friday,62.879999999999995
9/1/2018,2.34,0.0,2.2,19.0,6.0,1.0,1.0,2.0,2018,9,276,Saturday,33.54
9/2/2018,6.68,5.373,3.0,20.0,5.0,0.0,5.0,2.0,2018,9,276,Sunday,47.053
9/3/2018,1.0,2.02,2.0,27.4,12.0,0.0,0.0,4.0,2018,9,276,Monday,48.42
9/4/2018,4.0,1.086,1.0,22.0,7.0,0.0,3.0,2.0,2018,9,276,Tuesday,40.086
9/5/2018,6.5,3.33,1.5,28.0,11.0,0.0,3.0,2.0,2018,9,276,Wednesday,55.33
9/6/2018,6.66,4.056,3.0,18.4,13.0,0.0,5.0,0.0,2018,9,276,Thursday,50.116
9/7/2018,2.0,1.746,4.0,42.0,6.0,0.0,22.0,7.7,2018,9,276,Friday,85.44600000000001
9/8/2018,10.0,2.34,6.1,35.4,12.0,0.0,10.0,1.0,2018,9,276,Saturday,76.84
9/9/2018,4.0,5.944,0.0,50.0,2.0,0.0,0.0,5.0,2018,9,276,Sunday,66.944
9/10/2018,7.0,2.406,2.0,49.4,14.0,3.0,1.0,2.0,2018,9,276,Monday,80.806
9/11/2018,9.0,2.726,3.0,50.6,15.0,0.0,6.0,4.0,2018,9,276,Tuesday,90.326
9/12/2018,4.0,3.0,2.0,35.0,18.0,0.0,5.0,0.0,2018,9,276,Wednesday,67.0
9/13/2018,2.83,3.086,1.0,20.6,5.0,2.0,12.0,2.0,2018,9,276,Thursday,48.516000000000005
9/14/2018,8.0,7.02,4.0,54.0,7.0,0.0,1.0,2.0,2018,9,276,Friday,83.02
9/15/2018,6.0,2.01,4.0,19.7,6.0,0.0,10.0,4.4,2018,9,276,Saturday,52.11
9/16/2018,3.33,0.67,3.25,24.25,6.0,1.0,7.0,3.0,2018,9,276,Sunday,48.5
9/17/2018,3.0,2.33,3.75,44.4,10.0,1.0,5.0,0.0,2018,9,276,Monday,69.47999999999999
9/18/2018,4.34,3.0,3.7,20.0,6.0,0.0,1.0,5.0,2018,9,276,Tuesday,43.04
9/19/2018,6.0,3.68,2.0,26.0,10.0,0.0,9.0,7.0,2018,9,276,Wednesday,63.68
9/20/2018,2.0,4.067,2.0,24.2,13.0,1.0,0.0,5.0,2018,9,276,Thursday,51.266999999999996
9/21/2018,4.66,5.837,1.0,33.1,10.0,0.0,1.0,3.0,2018,9,276,Friday,58.597
9/22/2018,6.0,3.833,1.5,31.6,6.0,1.0,23.0,3.0,2018,9,276,Saturday,75.93299999999999
9/23/2018,7.34,9.439,3.25,42.862,9.0,0.0,8.0,5.0,2018,9,276,Sunday,84.891
9/24/2018,7.33,3.67,5.5,53.8,7.0,0.0,9.0,2.0,2018,9,276,Monday,88.3
9/25/2018,6.0,4.736,3.3,53.85,11.0,0.0,22.0,2.0,2018,9,276,Tuesday,102.886
9/26/2018,3.0,9.0,6.0,41.4,9.0,1.0,0.0,3.0,2018,9,276,Wednesday,72.4
9/27/2018,4.0,6.567,4.6,19.0,11.0,0.0,7.0,3.0,2018,9,276,Thursday,55.167
9/28/2018,2.0,4.68,3.7,40.6,3.0,0.0,5.0,3.0,2018,9,276,Friday,61.980000000000004
9/29/2018,3.5,5.33,2.15,57.7,4.0,0.0,21.0,1.0,2018,9,276,Saturday,94.68
9/30/2018,11.01,2.01,2.0,54.0,9.0,1.0,3.0,3.0,2018,9,276,Sunday,85.02
10/1/2018,3.0,4.932,1.0,53.0,10.0,0.0,21.0,3.0,2018,10,276,Monday,95.932
10/2/2018,6.0,3.91,3.5,18.6,7.0,0.0,6.0,0.0,2018,10,276,Tuesday,45.010000000000005
10/3/2018,6.0,3.33,3.0,34.9,12.0,2.0,5.0,4.0,2018,10,276,Wednesday,70.22999999999999
10/4/2018,6.0,3.36,2.0,32.0,12.0,1.0,5.0,0.0,2018,10,276,Thursday,61.36
10/5/2018,4.84,3.397,1.1,22.8,7.0,0.0,14.0,1.0,2018,10,276,Friday,54.137
10/6/2018,2.0,5.36,3.2,59.25,4.0,0.0,3.0,0.1,2018,10,276,Saturday,76.91
10/7/2018,2.68,7.35,2.0,42.4,8.0,0.0,9.0,1.0,2018,10,276,Sunday,72.43
10/8/2018,4.0,1.68,3.0,30.0,18.0,5.0,0.0,3.0,2018,10,276,Monday,64.68
10/9/2018,2.0,1.67,1.0,30.0,18.0,0.0,29.0,1.0,2018,10,276,Tuesday,82.67
